日期,地点,飞机号,机型,环境温度(℃),左边CONT CABIN DUCT,左边L PACK,左边SUPPLY DUCT,右边FWD DUCT,右边AFT DUCT,右边L PACK,右边SUPPLY DUCT,执行反吹左侧,执行反吹右侧,换件,执行反吹左侧 (机器输出结果),执行反吹右侧 (机器输出结果)
2019-07-16 01:52,XIY,1541,737-800,28,5,24,0,4,4,23,0,,,,,
2019-07-16 01:50,FOC,5503,737-800,27,4,24,0,4,5,29,0,,,,,
2019-07-16 01:47,URC,2159,737-800,27,2,25,0,2,3,25,0,,,,,
2019-07-16 01:46,HHA,5373,737-800,27,6,32,0,8,8,32,0,,,,,
2019-07-16 01:45,DLC,1487,737-800,25,2,28,0,2,2,28,0,,,,,
2019-07-16 01:43,XIY,5115,737-800,30,4,26,0,4,4,24,0,,,,,
2019-07-16 01:42,CAN,5502,737-800,28,8,36,0,8,7,36,0,,,,,
2019-07-16 01:40,URC,1568,737-800,30,6,34,0,6,6,30,0,,,,,
2019-07-16 01:38,HAK,5138,737-800,27,6,36,0,5,5,34,0,,,,,
2019-07-16 01:37,XIY,1481,737-800,25,4,28,0,2,2,30,0,,,,,
2019-07-16 01:37,DLC,5338,737-800,25,2,26,0,2,3,26,0,,,,,
2019-07-16 01:37,TYN,5611,737-800,20,6,30,0,6,6,28,0,,,,,
2019-07-16 01:35,CKG,1130,737-800,26,2,34,0,2,2,34,0,,,,,
2019-07-16 01:34,XIY,1350,737-800,29,4,33,0,4,4,33,0,,,,,
2019-07-16 01:34,XIY,1350,737-800,29,4,33,0,4,4,33,0,,,,,
2019-07-16 01:34,CKG,5623,737-800,29,4,32,0,4,4,32,0,,,,,
2019-07-16 01:30,大连,1498,737-800,22,4,28,0,4,4,26,0,,,,,
2019-07-16 01:29,PEK,1491,737-800,31,6,35,0,6,5,34,0,,,,,
2019-07-16 01:27,HHA,5358,737-800,30,5,32,0,6,5,32,0,,,,,
2019-07-16 01:23,TYN,7616,737-800,27,4,30,0,4,4,30,0,,,,,
2019-07-16 01:21,DLC,7173,737-800,22,3,27,0,3,3,28,0,,,,,
2019-07-16 01:20,DLC,1793,737-800,24,6,30,0,4,5,28,0,,,,,
2019-07-16 01:16,TYN,1102,737-800,24,6,30,0,6,6,31,0,,,,,
2019-07-16 01:15,HGH,5580,737-800,25,8,35,0,6,5,36,0,是,是,,,
2019-07-16 01:13,HAK,5405,737-800,28,7,37,0,7,4,36,0,,,,,
2019-07-16 01:12,MIG,1798,737-800,20,5,32,0,6,5,30,0,,,,,
2019-07-16 01:12,FOC,5430,737-800,28,6,37,0,5,5,35,0,,,,,
2019-07-16 01:10,CAN,1795,737-800,31,4,35,0,8,8,36,0,,,,,
2019-07-16 01:10,HGH,1929,737-800,27,5,30,0,6,5,30,0,,,,,
2019-07-16 01:09,CTU,5289,737-700,22,0,0,7,0,0,0,4,,,,,
2019-07-16 01:07,CAN,5141,737-800,29,8,37,0,8,8,37,0,,,,,
2019-07-16 01:03,HAK,1548,737-800,30,5,36,0,5,4,32,0,,,,,
2019-07-16 01:01,HRB,1906,737-800,23,6,30,0,6,5,28,0,,,,,
2019-07-16 00:58,PEK,1101,737-800,28,3,32,0,1,1,28,0,,,,,
2019-07-16 00:57,HAK,1213,737-800,29,8,36,0,7,7,36,0,,,,,
2019-07-16 00:52,HAK,1103,737-800,25,5,36,0,6,6,37,0,是,是,,,
2019-07-16 00:52,URC,5620,737-800,25,6,26,0,7,7,28,0,,,,,
2019-07-16 00:51,URC,5798,737-800,28,2,16,0,4,2,24,0,,,,,
2019-07-16 00:50,XIY,1161,737-800,30,6,35,0,6,6,36,0,,是,,,
2019-07-16 00:49,HGH,5153,737-800,26,5,33,0,6,6,32,0,,,,,
2019-07-16 00:48,KMG,5248,737-700,20,0,0,6,0,0,0,6,,,,,
2019-07-16 00:45,URC,5620,737-800,25,6,26,0,7,7,28,0,,,,,
2019-07-16 00:45,TYN,206G,737-800,25,4,29,0,3,4,28,0,,,,,
2019-07-16 00:43,FOC,5182,737-800,28,4,35,0,6,6,35,0,,,,,
2019-07-16 00:39,SYX,5662,737-800,29,6,34,0,4,7,31,0,,,,,
2019-07-16 00:37,CTU,5805,737-700,25,0,0,5,0,0,0,5,,,,,
2019-07-16 00:35,XIY,5638,737-800,25,2,30,0,2,2,30,0,,,,,
2019-07-16 00:35,SZX,206H,737-800,30,3,35,0,3,4,32,0,,,,,
2019-07-16 00:34,HRB,1348,737-800,22,6,30,0,6,6,28,0,,,,,
2019-07-16 00:31,URC,1783,737-800,28,3,26,0,4,4,29,0,,,,,
2019-07-16 00:30,URC,5661,737-800,28,4,29,0,4,4,29,0,,,,,
2019-07-16 00:25,TYN,7886,737-800,25,3,30,0,3,3,28,0,,,,,
2019-07-16 00:22,URC,1997,737-800,29,6,30,0,4,4,28,0,,,,,
2019-07-16 00:21,PEK,5823,737-700,30,0,0,5,0,0,0,4,,,,,
2019-07-16 00:17,DLC,1927,737-800,24,2,29,0,2,5,28,0,,,,,
2019-07-16 00:12,海口,1547,737-800,28,7,37,0,7,6,35,0,,,,,
2019-07-16 00:10,PEK,1995,737-800,29,6,30,0,6,6,31,0,,,,,
2019-07-16 00:03,URC,1325,737-800,25,6,24,0,4,4,22,0,,,,,
2019-07-16 00:02,PEK,5465,737-800,28,4,35,0,3,3,32,0,,,,,
